pmid
32322117
32321893
32293530
32292694
32290218
32284921
32278507
32265195
32253547
32250876
32239143
32236928
32231705
35117622
32220060
32201660
32181104
32168865
32167250
32165035
32163457
32157369
32156708
32142504
32141954
32133566
35117543
32110458
32089354
32083547
32067925
32056839
32044296
32030242
32027780
32023138
32005430
32000736
31996780
31990338
31986085
31963908
31934007
31918275
31916225
31902032
31895110
31885749
31877269
31871683
31866272
31862815
31862477
31858341
31848494
31838159
31836935
31823505
31813561
31813070
31812441
31791379
31785183
31774329
31773418
31766446
31759675
31753588
31728542
31720749
31712995
31710871
31709258
31703067
31694743
31686925
31672127
31661185
31659014
31642912
31615546
31612088
31610524
31607028
31597131
31585842
31583453
31580449
31578648
31567944
31556344
31555987
31534054
31532072
31515704
31507112
31504978
31488947
31484917
31474500
31471819
31471142
31464665
31463594
31462627
31455276
31424157
31423560
31421018
31420237
31391368
31387650
31376896
31376890
31376889
31366819
31365378
31364981
31360575
31318607
31308625
31302858
31285305
31284287
31271042
31270087
31268371
31249572
31229943
31228816
31221137
31214867
31196641
31179106
31174578
31172701
31172011
31153706
31137063
31137060
31116052
31116051
31114679
31089697
31072629
31061059
31016581
30995344
30975190
30969024
30968571
30951251
30933423
30930172
30918198
30887119
30886720
30877063
30875084
30870254
30860325
30860324
30853366
30807792
30806708
30799358
30773535
30767871
30764869
30718103
30660786
30652645
30647742
30645754
30635297
30627314
30614031
30611755
30605041
30604628
30603602
30578335
30570239
32185335
30543917
30535993
30533376
30508859
30505501
30515171
30487199
30477063
30455954
30442831
30429765
30411520
30401463
30392282
30385646
30380910
30369612
30345907
30333415
30302309
30280369
30269670
30242640
30174838
30120021
30106100
30011421
30009963
30006857
29976039
29968330
29968329
29957268
29930803
29901591
29900970
29889115
29876690
29873000
29857950
29854780
29846161
29806092
29798700
29718008
29680792
29674445
29670135
29611761
29607151
29593187
29566742
29560252
29550468
29543042
29519308
29508003
29452423
29446698
29424183
29422324
29422289
29413504
29398155
29379249
30874239
29336618
29320550
29297205
32476906
29287593
29263487
29241348
29228529
29202589
29196242
29168210
29119259
29118859
29077694
29070531
29052023
29050128
29045979
28994016
28955489
28941123
28923440
28923086
28913747
28886713
28872085
28872084
28871954
28850019
28841181
28835429
28808949
28805019
28789696
28748423
28747607
28720095
28668260
28626184
28619978
28611082
28592052
28585060
28567422
28552544
28550835
28530055
28502419
28502413
28495692
28461642
28460514
28460510
28444364
28439062
28427540
28424927
28417151
28396860
28364381
28352064
28342151
28339739
28324200
28299914
28275536
28243798
28243535
28207496
28191607
28131664
28122642
28117616
28103855
28093268
28086844
28063416
29491540
28039554
27964793
27940586
27919207
27913894
27908307
27900604
27864697
27849141
27604426
27788297
27273608
27758986
27733490
27719973
27711025
27708979
27682894
27659711
27659405
27644575
27616561
27609750
27607895
27559841
27557899
27516890
27514593
27492512
27472698
27461264
27458622
27448590
27448151
27445561
27421215
27421127
27412038
27404002
27372294
27368035
27339212
27336685
27330933
27309544
27246587
27239931
27231868
27231867
27231156
27226108
27214260
27213221
27149370
27142966
27113212
27094018
27082957
27080864
27072347
27064652
27050433
27048628
27048254
27039996
27027811
26980577
26969825
26933307
26921132
26917611
26912511
26889492
26881215
26847096
26807990
26805235
26765478
26758437
26743485
26742238
26741500
26696331
26666486
26622326
26608346
26585429
26582440
26573882
26568747
26557260
26555431
26521900
26513525
26493688
26483318
26479130
26472415
26472288
26461464
26443305
26414243
26401101
26396551
26384526
26339878
26333010
26327779
26318171
26308397
26255186
26245523
26242480
26240772
26237438
26237437
26231345
26223059
26212251
26210094
26200759
26184016
26181553
26167822
26155865
26137341
26090479
26069917
26056507
26044288
25997035
25995034
25925697
25922727
25906201
25899635
25894436
25876578
25863922
25854827
25849052
25836642
25836639
25836637
25822095
25797422
25746669
25693496
25669041
25665185
25660200
25644583
25619281
25589842
25582858
25577534
25568848
27279757
27019654
25540922
25529033
25500708
25496409
25483258
25472884
25457216
25389350
25362778
25362775
25349440
25339568
25302945
25279305
25269176
25267808
25266451
25210275
25176967
26866084
25150019
25131613
25125479
25108433
25026811
25026201
24998369
24989017
24981072
24930648
24913966
24901704
24882837
24853025
24831057
24815806
24758887
24757133
24743261
24736601
24736263
24715127
24708918
24692573
24691584
24668540
24668537
24668534
24656928
24642277
24630861
24626274
24600522
24600322
24590021
24570384
24533557
24529195
24521636
24517555
24493331
24488412
24480141
24474664
24461387
24454792
25744479
24378059
24372981
24371251
24366321
24305643
24278115
24255778
24252818
24246727
24231065
24224588
24205507
24189557
24170112
24140780
24126367
24084731
24080116
24071881
24040065
24038004
24036368
24026249
24025117
23983768
23964148
23916467
23912652
23910012
23904866
23899235
23858045
23819865
23819345
23810977
23797265
23791462
23790244
23773641
23741300
23728499
23716070
23710557
23703852
23684699
23632606
23529475
23496815
23460159
23436757
23436637
23429352
23425964
23418382
23405989
23402779
23400887
23382786
23371062
23359391
23352252
23335701
23334373
26029619
26029608
23256773
23143555
23125954
23124086
23102064
23035159
23020731
23020730
23001806
22941885
22926910
22900168
22867979
22867755
22806421
22806097
22782500
22781207
22749253
22747954
22704786
22586441
22572888
22560113
22516996
22503074
22400361
22391471
22390563
27790009
22382565
22371298
22341526
22305139
22293806
22239947
22236892
22229089
22226303
25379304
22185348
22174211
22117318
22084614
22052658
22041773
22041430
21993918
21977172
21971942
21912082
21859685
21766018
21735740
21687516
21660199
21622544
21597375
21329560
21467710
21455765
21437172
21427581
21415192
21375157
21373797
21372514
21358437
21339375
21325762
21300166
21277618
21264488
21210348
21194883
21193642
21165350
21163125
21148743
21139729
21136133
21132550
21128990
21105472
20962439
20936629
20930460
20924337
20884744
20878344
20875611
20859229
20851924
20846163
20803989
20737185
20720390
20692539
20670133
20669554
20635054
20634116
20632803
20628839
20574650
20560455
20536602
20533116
20511978
20503061
20480164
20476859
20471860
20467775
20461384
20444754
20408459
20387531
20387530
20374331
20364285
20359616
20359615
20349068
20231208
20223814
20217173
20168284
20163026
20155830
20143116
20137654
20107854
20059602
20056091
20034891
20019779
19996193
19955995
19947998
19935226
19916579
19900977
19898558
19892679
19882908
19847427
19820822
19760426
19760425
19758434
19721346
19651883
19637801
19602788
19539101
19538721
19445445
19443979
19443969
19429722
19390161
19381638
19373466
19336591
19332630
19321513
19321511
19295413
19273456
19260544
19260540
19252818
19221962
19181509
19170214
19111972
19068774
19054818
19040342
19039999
19038581
19035231
19028367
18971804
18846962
18832606
18831934
18808304
18799082
18773254
18726597
18722728
18718225
18705442
18638466
20641316
18627208
18625650
18597412
18592987
18592243
18551351
18512115
18504526
18493766
18464311
18455947
18388528
18366757
18349742
18320743
18318250
18311044
18300798
18227362
18172572
19787093
19626799
18161003
18159567
17986481
17984582
17977770
17938531
17929140
17921797
17878684
17873760
17870035
17785330
17764063
17764060
17726858
17684286
17657669
17642242
17642241
17632266
17600295
17474177
17468709
17444583
17417986
17400667
17384178
17266570
17255133
17210529
17200802
21901078
17186339
17167792
17124600
17112645
17099028
17087339
17065281
17041465
17039315
16989166
16926650
16908509
16906378
16899858
16883110
16873097
16846524
16845241
16802363
16782731
16758510
16645972
16634363
16622728
16622723
16622719
16611865
16571614
16511933
16447242
16408433
16394642
16344933
16229365
16213155
16211338
16192902
16191448
16106593
16093819
16091838
16082627
16078341
15971888
15966441
15952187
15947315
15940779
15909726
15906110
15847040
15759950
15747578
15715192
15691243
15645660
15584893
15580351
15579729
15574354
15554428
15517624
15515214
15459814
15368127
15331191
15316443
15195196
15186274
15182268
15166329
15052940
15030584
15022906
14991851
14746685
14735010
14711775
14690139
14642109
14600656
14557895
14531303
12931669
12931646
12922967
12910969
12901181
24387171
12745458
12692986
12659832
12607301
12582455
12580916
12580000
12561579
12534797
12510372
12475802
12410699
12410095
12376608
12226061
12166117
12111081
12089621
12086151
12042961
11996432
11961317
11947922
11934961
11928375
11925946
11925920
11828732
11816826
11795518
11791648
11757764
11747262
11718162
11603386
11561113
11508588
11462065
11426023
11398338
11387863
11321825
11299055
11296454
11296388
11202484
11193326
11192540
11065254
11055826
10979282
10976085
10958232
10920687
10846401
10846400
10813282
10800810
10795877
10752497
10695405
10614168
10589572
10586590
10547158
10543278
10467022
10434542
10319097
10091464
9917960
9886178
9852747
9775180
9762808
9754015
9721563
9672991
9658882
9641510
9603152
9567076
9465625
9437544
9436333
9331542
9331541
9275871
10225740
9279235
9263144
9119517
9410434
9256613
9256607
9200924
9567626
9196524
9115749
9435404
9168654
9168649
9116980
9128418
9103857
9068291
9013945
9145018
8976077
8933193
8914679
8843862
9363178
8895006
8810621
8844484
8774179
8927727
8856158
8854647
8779794
8779788
8861523
8793260
8705689
8778480
8774126
8622278
8717285
8546724
8752520
8752516
7497800
8596163
7492244
7677303
8821503
8531352
8523359
7482064
7612043
7564001
7563995
7776717
7772408
7763110
7479260
7758572
7740304
7731124
7731118
7731111
8533525
7653943
7638786
7952645
7768059
7697682
7801203
8074134
8050187
8065031
8088066
8060760
8052594
8025803
8144907
8189646
8162474
8146721
8311550
8151583
8092630
8313670
8107935
8369890
8258247
8235911
8339122
8358978
8346462
8331851
8492438
8493580
8480145
8418454
8418318
8398047
8381986
1464870
1393376
1447852
1512763
1596015
1520067
1294360
1405090
1405077
1588750
1575640
1629819
1625388
1772755
1768750
2036821
1895590
1895268
2067315
1865603
2001072
1994866
1824141
1789145
1669957
2088643
2084236
2090485
1983194
2255047
2208788
2084081
2266625
2371975
2287966
2169654
2392381
2323235
2237673
2367460
2113147
2105008
2251435
2153351
1968905
2802369
2793747
2796402
2585401
2472238
2671365
2758707
2666653
2547538
2511359
2928990
2706825
2586078
2540025
3055117
2971484
3288324
3394096
3293127
3247662
3502389
3437415
3500906
2821854
3670681
3655277
3114483
2959336
2955763
3547656
3031003
2823368
3497426
3743149
3766135
3487321
3963625
3513793
3485395
3823794
3743089
3706962
3705774
3485482
3473624
2935924
3927666
4017677
3927859
3891940
3873887
4001650
3156990
6541252
6611138
6428074
6508046
6494625
6442056
6415637
6864690
6306757
6180569
6263092
6784683
7281088
7218938
7385089
